"nrricode","year","forest","count","count1","count2","count3","count.add","samples","ave","abbrev","forestN"
749,2002,9030,2,0,1,1,2,393,0.00508905852417303,"RCKI","Chippewa"
749,2011,9030,0,0,0,0,1,383,0,"RCKI","Chippewa"
749,2013,9090,92,57,13,22,92,563,0.163410301953819,"RCKI","Superior"
749,2000,9090,9,4,0,5,9,484,0.0185950413223141,"RCKI","Superior"
749,2004,9030,0,0,0,0,1,395,0,"RCKI","Chippewa"
749,2011,9090,34,16,5,13,34,538,0.0631970260223048,"RCKI","Superior"
749,2009,9030,15,6,3,6,15,390,0.0384615384615385,"RCKI","Chippewa"
749,2006,9020,0,0,0,0,1,388,0,"RCKI","Chequamegon"
749,2009,9020,1,1,0,0,1,381,0.0026246719160105,"RCKI","Chequamegon"
749,1998,9030,4,4,0,0,4,383,0.010443864229765,"RCKI","Chippewa"
749,2006,9090,19,15,3,1,19,475,0.04,"RCKI","Superior"
749,1998,9020,2,0,2,0,2,387,0.00516795865633075,"RCKI","Chequamegon"
749,2010,9020,3,2,1,0,3,361,0.00831024930747922,"RCKI","Chequamegon"
749,2007,9030,1,1,0,0,1,389,0.0025706940874036,"RCKI","Chippewa"
749,2004,9090,28,18,3,7,28,470,0.0595744680851064,"RCKI","Superior"
749,2012,9030,4,4,0,0,4,362,0.0110497237569061,"RCKI","Chippewa"
749,2003,9020,0,0,0,0,1,387,0,"RCKI","Chequamegon"
749,1995,9020,7,2,2,3,7,385,0.0181818181818182,"RCKI","Chequamegon"
749,1996,9090,18,9,2,7,18,482,0.037344398340249,"RCKI","Superior"
749,2003,9090,7,4,2,1,7,491,0.0142566191446029,"RCKI","Superior"
749,2008,9090,106,61,17,28,106,557,0.190305206463196,"RCKI","Superior"
749,1998,9090,15,8,1,6,15,486,0.0308641975308642,"RCKI","Superior"
749,1996,9020,1,0,0,1,1,391,0.00255754475703325,"RCKI","Chequamegon"
749,2002,9090,12,9,0,3,12,489,0.0245398773006135,"RCKI","Superior"
749,2005,9020,1,1,0,0,1,383,0.00261096605744125,"RCKI","Chequamegon"
749,2013,9030,4,3,0,1,4,390,0.0102564102564103,"RCKI","Chippewa"
749,2008,9030,5,2,3,0,5,361,0.0138504155124654,"RCKI","Chippewa"
749,2005,9090,22,13,2,7,22,485,0.045360824742268,"RCKI","Superior"
749,2001,9090,3,1,0,2,3,491,0.00610997963340122,"RCKI","Superior"
749,2001,9030,0,0,0,0,1,390,0,"RCKI","Chippewa"
749,1997,9090,9,5,1,3,9,487,0.0184804928131417,"RCKI","Superior"
749,2007,9090,22,12,4,6,22,487,0.0451745379876797,"RCKI","Superior"
749,1999,9090,34,28,4,2,34,487,0.0698151950718686,"RCKI","Superior"
749,2010,9030,7,3,0,4,7,350,0.02,"RCKI","Chippewa"
749,2000,9020,0,0,0,0,1,375,0,"RCKI","Chequamegon"
749,1999,9030,3,1,1,1,3,396,0.00757575757575758,"RCKI","Chippewa"
749,1995,9030,3,1,0,2,3,390,0.00769230769230769,"RCKI","Chippewa"
749,2006,9030,0,0,0,0,1,391,0,"RCKI","Chippewa"
749,2007,9020,0,0,0,0,1,378,0,"RCKI","Chequamegon"
749,2002,9020,2,1,0,1,2,390,0.00512820512820513,"RCKI","Chequamegon"
749,2003,9030,0,0,0,0,1,393,0,"RCKI","Chippewa"
749,2005,9030,2,2,0,0,2,389,0.0051413881748072,"RCKI","Chippewa"
749,1996,9030,0,0,0,0,1,391,0,"RCKI","Chippewa"
749,2008,9020,0,0,0,0,1,380,0,"RCKI","Chequamegon"
749,2000,9030,1,1,0,0,1,393,0.00254452926208651,"RCKI","Chippewa"
749,1997,9020,1,0,1,0,1,390,0.00256410256410256,"RCKI","Chequamegon"
749,2012,9090,52,23,15,14,52,556,0.0935251798561151,"RCKI","Superior"
755,2010,9090,4,2,1,1,4,535,0.00747663551401869,"WOTH","Superior"
755,2002,9090,3,1,1,1,3,489,0.00613496932515337,"WOTH","Superior"
755,2002,9030,18,13,3,2,18,393,0.0458015267175573,"WOTH","Chippewa"
755,2009,9030,30,16,5,9,30,390,0.0769230769230769,"WOTH","Chippewa"
755,2009,9020,23,16,4,3,23,381,0.0603674540682415,"WOTH","Chequamegon"
755,1995,9090,5,0,3,2,5,488,0.0102459016393443,"WOTH","Superior"
755,2005,9020,25,16,4,5,25,383,0.0652741514360313,"WOTH","Chequamegon"
755,2010,9020,18,14,3,1,18,361,0.0498614958448753,"WOTH","Chequamegon"
755,2011,9030,9,6,1,2,9,383,0.0234986945169713,"WOTH","Chippewa"
755,2007,9030,12,5,2,5,12,389,0.0308483290488432,"WOTH","Chippewa"
755,2001,9020,39,26,6,7,39,389,0.10025706940874,"WOTH","Chequamegon"
755,1996,9020,10,7,0,3,10,391,0.0255754475703325,"WOTH","Chequamegon"
755,1998,9090,5,3,1,1,5,486,0.0102880658436214,"WOTH","Superior"
755,1995,9030,2,0,1,1,2,390,0.00512820512820513,"WOTH","Chippewa"
755,2006,9020,23,18,1,4,23,388,0.0592783505154639,"WOTH","Chequamegon"
755,2004,9030,21,15,2,4,21,395,0.0531645569620253,"WOTH","Chippewa"
755,1997,9030,0,0,0,0,1,393,0,"WOTH","Chippewa"
755,2010,9030,4,3,1,0,4,350,0.0114285714285714,"WOTH","Chippewa"
755,2012,9030,24,14,4,6,24,362,0.0662983425414365,"WOTH","Chippewa"
755,1999,9030,16,9,1,6,16,396,0.0404040404040404,"WOTH","Chippewa"
755,2008,9030,22,18,1,3,22,361,0.0609418282548476,"WOTH","Chippewa"
755,1997,9090,6,3,1,2,6,487,0.0123203285420945,"WOTH","Superior"
755,1997,9020,28,16,10,2,28,390,0.0717948717948718,"WOTH","Chequamegon"
755,2013,9090,3,2,0,1,3,563,0.00532859680284192,"WOTH","Superior"
755,1998,9020,29,21,4,4,29,387,0.0749354005167959,"WOTH","Chequamegon"
755,1998,9030,8,5,0,3,8,383,0.02088772845953,"WOTH","Chippewa"
755,2003,9090,9,7,1,1,9,491,0.0183299389002037,"WOTH","Superior"
755,1999,9020,47,37,6,4,47,385,0.122077922077922,"WOTH","Chequamegon"
755,2006,9030,28,20,4,4,28,391,0.0716112531969309,"WOTH","Chippewa"
755,2004,9090,4,1,0,3,4,470,0.00851063829787234,"WOTH","Superior"
755,2004,9020,37,28,3,6,37,381,0.0971128608923885,"WOTH","Chequamegon"
755,2000,9030,26,18,4,4,26,393,0.0661577608142494,"WOTH","Chippewa"
755,2005,9090,4,4,0,0,4,485,0.00824742268041237,"WOTH","Superior"
755,2008,9020,58,34,7,17,58,380,0.152631578947368,"WOTH","Chequamegon"
755,2012,9090,3,2,1,0,3,556,0.00539568345323741,"WOTH","Superior"
755,2000,9090,11,10,1,0,11,484,0.0227272727272727,"WOTH","Superior"
755,1996,9090,7,3,2,2,7,482,0.0145228215767635,"WOTH","Superior"
755,2011,9090,7,5,0,2,7,538,0.0130111524163569,"WOTH","Superior"
755,2001,9090,9,4,1,4,9,491,0.0183299389002037,"WOTH","Superior"
755,2003,9020,33,24,2,7,33,387,0.0852713178294574,"WOTH","Chequamegon"
755,2007,9020,24,18,3,3,24,378,0.0634920634920635,"WOTH","Chequamegon"
755,2007,9090,3,1,1,1,3,487,0.00616016427104723,"WOTH","Superior"
755,2005,9030,23,16,3,4,23,389,0.0591259640102828,"WOTH","Chippewa"
755,2003,9030,25,15,4,6,25,393,0.0636132315521628,"WOTH","Chippewa"
755,2002,9020,59,42,6,11,59,390,0.151282051282051,"WOTH","Chequamegon"
755,2000,9020,53,40,4,9,53,375,0.141333333333333,"WOTH","Chequamegon"
755,2009,9090,27,13,2,12,27,553,0.0488245931283906,"WOTH","Superior"
755,2006,9090,3,1,0,2,3,475,0.00631578947368421,"WOTH","Superior"
755,2008,9090,13,8,1,4,13,557,0.0233393177737881,"WOTH","Superior"
755,2013,9030,13,11,2,0,13,390,0.0333333333333333,"WOTH","Chippewa"
755,2001,9030,34,25,4,5,34,390,0.0871794871794872,"WOTH","Chippewa"
755,1995,9020,68,42,17,9,68,385,0.176623376623377,"WOTH","Chequamegon"
755,1999,9090,12,7,2,3,12,487,0.0246406570841889,"WOTH","Superior"
755,1996,9030,5,2,2,1,5,391,0.0127877237851662,"WOTH","Chippewa"
756,1995,9030,203,128,40,35,203,390,0.520512820512821,"VEER","Chippewa"
756,2001,9090,375,243,55,77,375,491,0.763747454175153,"VEER","Superior"
756,1998,9090,306,165,59,82,306,486,0.62962962962963,"VEER","Superior"
756,2007,9090,264,150,37,77,264,487,0.542094455852156,"VEER","Superior"
756,2001,9020,108,65,16,27,108,389,0.277634961439589,"VEER","Chequamegon"
756,1997,9020,180,89,50,41,180,390,0.461538461538462,"VEER","Chequamegon"
756,2002,9090,307,187,41,79,307,489,0.627811860940695,"VEER","Superior"
756,2000,9030,417,257,60,100,417,393,1.06106870229008,"VEER","Chippewa"
756,2008,9090,230,132,40,58,230,557,0.412926391382406,"VEER","Superior"
756,1995,9020,151,88,31,32,151,385,0.392207792207792,"VEER","Chequamegon"
756,2006,9090,228,144,39,45,228,475,0.48,"VEER","Superior"
756,1995,9090,222,135,36,51,222,488,0.454918032786885,"VEER","Superior"
756,2004,9030,392,249,57,86,392,395,0.992405063291139,"VEER","Chippewa"
756,2003,9030,280,202,42,36,280,393,0.712468193384224,"VEER","Chippewa"
756,1996,9090,290,186,51,53,290,482,0.601659751037344,"VEER","Superior"
756,2008,9030,278,175,36,67,278,361,0.770083102493075,"VEER","Chippewa"
756,2000,9020,177,97,28,52,177,375,0.472,"VEER","Chequamegon"
756,2007,9030,402,237,55,110,402,389,1.03341902313625,"VEER","Chippewa"
756,1998,9020,116,62,23,31,116,387,0.299741602067183,"VEER","Chequamegon"
756,2012,9030,272,175,35,62,272,362,0.751381215469613,"VEER","Chippewa"
756,1996,9020,149,79,31,39,149,391,0.381074168797954,"VEER","Chequamegon"
756,2005,9030,279,179,30,70,279,389,0.717223650385604,"VEER","Chippewa"
756,2009,9030,405,254,59,92,405,390,1.03846153846154,"VEER","Chippewa"
756,2005,9020,115,64,22,29,115,383,0.300261096605744,"VEER","Chequamegon"
756,2009,9020,151,78,26,47,151,381,0.396325459317585,"VEER","Chequamegon"
756,2006,9020,116,71,14,31,116,388,0.298969072164948,"VEER","Chequamegon"
756,2011,9030,307,196,52,59,307,383,0.801566579634465,"VEER","Chippewa"
756,2007,9020,91,50,21,20,91,378,0.240740740740741,"VEER","Chequamegon"
756,1999,9030,278,205,34,39,278,396,0.702020202020202,"VEER","Chippewa"
756,2010,9020,82,43,9,30,82,361,0.227146814404432,"VEER","Chequamegon"
756,2004,9020,139,88,18,33,139,381,0.364829396325459,"VEER","Chequamegon"
756,2005,9090,196,118,36,42,196,485,0.404123711340206,"VEER","Superior"
756,2009,9090,378,213,71,94,378,553,0.683544303797468,"VEER","Superior"
756,1997,9030,231,142,41,48,231,393,0.587786259541985,"VEER","Chippewa"
756,2003,9090,314,236,35,43,314,491,0.639511201629328,"VEER","Superior"
756,2002,9020,108,65,14,29,108,390,0.276923076923077,"VEER","Chequamegon"
756,2003,9020,106,74,8,24,106,387,0.27390180878553,"VEER","Chequamegon"
756,2010,9030,243,134,41,68,243,350,0.694285714285714,"VEER","Chippewa"
756,2000,9090,464,272,73,119,464,484,0.958677685950413,"VEER","Superior"
756,2013,9090,354,187,71,96,354,563,0.628774422735346,"VEER","Superior"
756,2012,9090,289,214,31,44,289,556,0.51978417266187,"VEER","Superior"
756,2002,9030,253,155,36,62,253,393,0.643765903307888,"VEER","Chippewa"
756,1997,9090,297,158,61,78,297,487,0.609856262833676,"VEER","Superior"
756,1996,9030,171,91,36,44,171,391,0.437340153452685,"VEER","Chippewa"
756,1999,9020,111,64,14,33,111,385,0.288311688311688,"VEER","Chequamegon"
756,2006,9030,321,219,42,60,321,391,0.820971867007673,"VEER","Chippewa"
756,2010,9090,263,137,58,68,263,535,0.491588785046729,"VEER","Superior"
756,2013,9030,283,170,50,63,283,390,0.725641025641026,"VEER","Chippewa"
756,2008,9020,132,78,23,31,132,380,0.347368421052632,"VEER","Chequamegon"
756,2011,9090,288,179,44,65,288,538,0.535315985130111,"VEER","Superior"
756,2004,9090,239,151,26,62,239,470,0.508510638297872,"VEER","Superior"
756,1998,9030,259,167,45,47,259,383,0.676240208877285,"VEER","Chippewa"
756,1999,9090,254,173,36,45,254,487,0.521560574948665,"VEER","Superior"
756,2001,9030,292,167,42,83,292,390,0.748717948717949,"VEER","Chippewa"
758,2006,9030,1,1,0,0,1,391,0.00255754475703325,"SWTH","Chippewa"
758,2002,9020,0,0,0,0,1,390,0,"SWTH","Chequamegon"
758,2004,9090,70,42,8,20,70,470,0.148936170212766,"SWTH","Superior"
758,1995,9030,7,2,2,3,7,390,0.0179487179487179,"SWTH","Chippewa"
758,2004,9020,4,3,1,0,4,381,0.010498687664042,"SWTH","Chequamegon"
758,1999,9090,96,58,22,16,96,487,0.197125256673511,"SWTH","Superior"
758,2008,9020,0,0,0,0,1,380,0,"SWTH","Chequamegon"
758,1998,9020,7,4,2,1,7,387,0.0180878552971576,"SWTH","Chequamegon"
758,2008,9090,90,56,13,21,90,557,0.161579892280072,"SWTH","Superior"
758,2009,9090,56,39,7,10,56,553,0.10126582278481,"SWTH","Superior"
758,1995,9090,54,34,8,12,54,488,0.110655737704918,"SWTH","Superior"
758,2005,9030,0,0,0,0,1,389,0,"SWTH","Chippewa"
758,2007,9030,0,0,0,0,1,389,0,"SWTH","Chippewa"
758,2012,9030,1,1,0,0,1,362,0.00276243093922652,"SWTH","Chippewa"
758,2007,9090,79,51,10,18,79,487,0.162217659137577,"SWTH","Superior"
758,2012,9090,95,59,12,24,95,556,0.170863309352518,"SWTH","Superior"
758,1998,9090,107,63,17,27,107,486,0.220164609053498,"SWTH","Superior"
758,1996,9030,1,0,1,0,1,391,0.00255754475703325,"SWTH","Chippewa"
758,2000,9090,107,68,15,24,107,484,0.221074380165289,"SWTH","Superior"
758,1997,9090,69,44,8,17,69,487,0.141683778234086,"SWTH","Superior"
758,2005,9020,0,0,0,0,1,383,0,"SWTH","Chequamegon"
758,1995,9020,3,2,1,0,3,385,0.00779220779220779,"SWTH","Chequamegon"
758,2001,9030,2,0,2,0,2,390,0.00512820512820513,"SWTH","Chippewa"
758,2003,9020,5,5,0,0,5,387,0.0129198966408269,"SWTH","Chequamegon"
758,2003,9090,141,99,14,28,141,491,0.287169042769857,"SWTH","Superior"
758,2005,9090,95,67,12,16,95,485,0.195876288659794,"SWTH","Superior"
758,2010,9020,0,0,0,0,1,361,0,"SWTH","Chequamegon"
758,1996,9020,4,2,0,2,4,391,0.010230179028133,"SWTH","Chequamegon"
758,2009,9020,0,0,0,0,1,381,0,"SWTH","Chequamegon"
758,2008,9030,1,1,0,0,1,361,0.00277008310249307,"SWTH","Chippewa"
758,2011,9030,4,2,1,1,4,383,0.010443864229765,"SWTH","Chippewa"
758,2000,9030,4,4,0,0,4,393,0.0101781170483461,"SWTH","Chippewa"
758,2000,9020,0,0,0,0,1,375,0,"SWTH","Chequamegon"
758,2009,9030,1,0,0,1,1,390,0.00256410256410256,"SWTH","Chippewa"
758,1999,9020,3,2,1,0,3,385,0.00779220779220779,"SWTH","Chequamegon"
758,2004,9030,0,0,0,0,1,395,0,"SWTH","Chippewa"
758,1997,9020,4,1,1,2,4,390,0.0102564102564103,"SWTH","Chequamegon"
758,1997,9030,2,2,0,0,2,393,0.00508905852417303,"SWTH","Chippewa"
758,1999,9030,5,4,1,0,5,396,0.0126262626262626,"SWTH","Chippewa"
758,2003,9030,13,13,0,0,13,393,0.0330788804071247,"SWTH","Chippewa"
758,2006,9020,0,0,0,0,1,388,0,"SWTH","Chequamegon"
758,2006,9090,54,44,5,5,54,475,0.113684210526316,"SWTH","Superior"
758,1998,9030,17,9,1,7,17,383,0.0443864229765013,"SWTH","Chippewa"
758,2013,9030,7,4,2,1,7,390,0.0179487179487179,"SWTH","Chippewa"
758,2010,9090,67,49,9,9,67,535,0.125233644859813,"SWTH","Superior"
758,2007,9020,2,0,0,2,2,378,0.00529100529100529,"SWTH","Chequamegon"
758,1996,9090,59,36,9,14,59,482,0.122406639004149,"SWTH","Superior"
758,2001,9090,65,47,6,12,65,491,0.132382892057026,"SWTH","Superior"
758,2002,9030,4,1,2,1,4,393,0.0101781170483461,"SWTH","Chippewa"
758,2001,9020,0,0,0,0,1,389,0,"SWTH","Chequamegon"
758,2011,9090,51,34,6,11,51,538,0.0947955390334572,"SWTH","Superior"
758,2013,9090,79,51,13,15,79,563,0.140319715808171,"SWTH","Superior"
758,2002,9090,173,111,27,35,173,489,0.353783231083845,"SWTH","Superior"
758,2010,9030,7,4,0,3,7,350,0.02,"SWTH","Chippewa"
759,1999,9030,286,213,31,42,286,396,0.722222222222222,"HETH","Chippewa"
759,2000,9090,343,229,52,62,343,484,0.708677685950413,"HETH","Superior"
759,1997,9090,145,94,22,29,145,487,0.297741273100616,"HETH","Superior"
759,2004,9030,248,171,35,42,248,395,0.627848101265823,"HETH","Chippewa"
759,2008,9090,218,146,21,51,218,557,0.391382405745063,"HETH","Superior"
759,2011,9090,188,125,26,37,188,538,0.349442379182156,"HETH","Superior"
759,2007,9030,249,173,24,52,249,389,0.640102827763496,"HETH","Chippewa"
759,2005,9090,150,105,19,26,150,485,0.309278350515464,"HETH","Superior"
759,2012,9030,186,133,23,30,186,362,0.513812154696133,"HETH","Chippewa"
759,1998,9030,216,159,27,30,216,383,0.563968668407311,"HETH","Chippewa"
759,1998,9090,166,99,21,46,166,486,0.34156378600823,"HETH","Superior"
759,2002,9030,206,144,32,30,206,393,0.524173027989822,"HETH","Chippewa"
759,1995,9020,195,137,30,28,195,385,0.506493506493506,"HETH","Chequamegon"
759,2010,9090,309,221,44,44,309,535,0.577570093457944,"HETH","Superior"
759,2012,9090,196,149,23,24,196,556,0.352517985611511,"HETH","Superior"
759,2009,9020,268,167,41,60,268,381,0.703412073490814,"HETH","Chequamegon"
759,1995,9090,127,83,24,20,127,488,0.260245901639344,"HETH","Superior"
759,1996,9090,173,118,24,31,173,482,0.358921161825726,"HETH","Superior"
759,2004,9020,197,131,21,45,197,381,0.517060367454068,"HETH","Chequamegon"
759,2005,9030,200,139,30,31,200,389,0.51413881748072,"HETH","Chippewa"
759,2003,9090,217,156,25,36,217,491,0.441955193482688,"HETH","Superior"
759,1995,9030,141,90,15,36,141,390,0.361538461538462,"HETH","Chippewa"
759,2001,9030,221,155,32,34,221,390,0.566666666666667,"HETH","Chippewa"
759,2003,9030,184,134,19,31,184,393,0.468193384223919,"HETH","Chippewa"
759,1996,9030,136,85,19,32,136,391,0.347826086956522,"HETH","Chippewa"
759,1999,9020,182,118,35,29,182,385,0.472727272727273,"HETH","Chequamegon"
759,2009,9030,261,173,23,65,261,390,0.669230769230769,"HETH","Chippewa"
759,2013,9030,217,130,45,42,217,390,0.556410256410256,"HETH","Chippewa"
759,2011,9030,235,180,24,31,235,383,0.613577023498694,"HETH","Chippewa"
759,2002,9090,219,146,31,42,219,489,0.447852760736196,"HETH","Superior"
759,1997,9030,144,101,24,19,144,393,0.366412213740458,"HETH","Chippewa"
759,2006,9020,149,103,18,28,149,388,0.384020618556701,"HETH","Chequamegon"
759,2001,9020,249,171,34,44,249,389,0.640102827763496,"HETH","Chequamegon"
759,2010,9030,222,139,31,52,222,350,0.634285714285714,"HETH","Chippewa"
759,2007,9020,175,115,23,37,175,378,0.462962962962963,"HETH","Chequamegon"
759,1996,9020,241,152,31,58,241,391,0.616368286445013,"HETH","Chequamegon"
759,1997,9020,222,131,36,55,222,390,0.569230769230769,"HETH","Chequamegon"
759,1999,9090,269,186,51,32,269,487,0.552361396303901,"HETH","Superior"
759,2005,9020,149,91,20,38,149,383,0.389033942558747,"HETH","Chequamegon"
759,2002,9020,211,139,27,45,211,390,0.541025641025641,"HETH","Chequamegon"
759,2000,9030,284,192,40,52,284,393,0.72264631043257,"HETH","Chippewa"
759,2007,9090,265,160,36,69,265,487,0.544147843942505,"HETH","Superior"
759,1998,9020,167,97,33,37,167,387,0.431524547803618,"HETH","Chequamegon"
759,2000,9020,273,155,40,78,273,375,0.728,"HETH","Chequamegon"
759,2006,9030,197,135,18,44,197,391,0.50383631713555,"HETH","Chippewa"
759,2006,9090,167,122,17,28,167,475,0.351578947368421,"HETH","Superior"
759,2008,9030,148,103,17,28,148,361,0.409972299168975,"HETH","Chippewa"
759,2013,9090,224,137,34,53,224,563,0.397868561278863,"HETH","Superior"
759,2001,9090,346,214,58,74,346,491,0.704684317718941,"HETH","Superior"
759,2010,9020,191,114,21,56,191,361,0.529085872576177,"HETH","Chequamegon"
759,2004,9090,192,134,22,36,192,470,0.408510638297872,"HETH","Superior"
759,2009,9090,311,201,41,69,311,553,0.562386980108499,"HETH","Superior"
759,2003,9020,218,156,22,40,218,387,0.563307493540052,"HETH","Chequamegon"
759,2008,9020,158,99,21,38,158,380,0.415789473684211,"HETH","Chequamegon"
761,2012,9090,375,259,51,65,375,556,0.674460431654676,"AMRO","Superior"
761,2013,9030,107,50,25,32,107,390,0.274358974358974,"AMRO","Chippewa"
761,2003,9020,169,109,21,39,169,387,0.436692506459948,"AMRO","Chequamegon"
761,2007,9020,156,82,28,46,156,378,0.412698412698413,"AMRO","Chequamegon"
761,1997,9090,186,90,47,49,186,487,0.381930184804928,"AMRO","Superior"
761,2006,9020,239,137,24,78,239,388,0.615979381443299,"AMRO","Chequamegon"
761,1996,9030,90,51,12,27,90,391,0.230179028132992,"AMRO","Chippewa"
761,1996,9020,130,65,35,30,130,391,0.332480818414322,"AMRO","Chequamegon"
761,2008,9090,157,77,25,55,157,557,0.281867145421903,"AMRO","Superior"
761,2003,9090,153,94,23,36,153,491,0.311608961303462,"AMRO","Superior"
761,2004,9030,180,89,39,52,180,395,0.455696202531646,"AMRO","Chippewa"
761,2005,9030,146,81,25,40,146,389,0.375321336760925,"AMRO","Chippewa"
761,2001,9020,195,110,35,50,195,389,0.501285347043702,"AMRO","Chequamegon"
761,2010,9030,94,41,13,40,94,350,0.268571428571429,"AMRO","Chippewa"
761,2011,9090,319,185,56,78,319,538,0.592936802973978,"AMRO","Superior"
761,2002,9020,296,166,50,80,296,390,0.758974358974359,"AMRO","Chequamegon"
761,2009,9030,146,77,23,46,146,390,0.374358974358974,"AMRO","Chippewa"
761,1995,9090,106,63,19,24,106,488,0.217213114754098,"AMRO","Superior"
761,2005,9090,176,115,20,41,176,485,0.362886597938144,"AMRO","Superior"
761,1998,9090,173,101,23,49,173,486,0.3559670781893,"AMRO","Superior"
761,1995,9030,59,31,10,18,59,390,0.151282051282051,"AMRO","Chippewa"
761,2000,9090,301,169,49,83,301,484,0.621900826446281,"AMRO","Superior"
761,2012,9030,126,66,19,41,126,362,0.348066298342541,"AMRO","Chippewa"
761,1996,9090,184,96,44,44,184,482,0.381742738589212,"AMRO","Superior"
761,1997,9020,124,68,18,38,124,390,0.317948717948718,"AMRO","Chequamegon"
761,1995,9020,122,66,26,30,122,385,0.316883116883117,"AMRO","Chequamegon"
761,1999,9090,206,138,32,36,206,487,0.42299794661191,"AMRO","Superior"
761,1998,9030,104,53,18,33,104,383,0.27154046997389,"AMRO","Chippewa"
761,1997,9030,107,63,16,28,107,393,0.272264631043257,"AMRO","Chippewa"
761,1999,9020,186,105,41,40,186,385,0.483116883116883,"AMRO","Chequamegon"
761,2003,9030,118,66,19,33,118,393,0.300254452926209,"AMRO","Chippewa"
761,2006,9030,147,76,20,51,147,391,0.375959079283887,"AMRO","Chippewa"
761,2002,9030,195,85,46,64,195,393,0.49618320610687,"AMRO","Chippewa"
761,2004,9020,180,98,28,54,180,381,0.47244094488189,"AMRO","Chequamegon"
761,2009,9090,304,166,47,91,304,553,0.549728752260398,"AMRO","Superior"
761,2008,9030,73,34,12,27,73,361,0.202216066481994,"AMRO","Chippewa"
761,2013,9090,366,209,61,96,366,563,0.650088809946714,"AMRO","Superior"
761,2000,9030,260,169,51,40,260,393,0.661577608142494,"AMRO","Chippewa"
761,2004,9090,223,127,32,64,223,470,0.474468085106383,"AMRO","Superior"
761,2010,9020,211,107,35,69,211,361,0.584487534626039,"AMRO","Chequamegon"
761,2002,9090,358,207,60,91,358,489,0.732106339468303,"AMRO","Superior"
761,2001,9090,198,97,43,58,198,491,0.403258655804481,"AMRO","Superior"
